2024-06-09 11:01:47,865 INFO    StreamThr :12372 [internal.py:wandb_internal():85] W&B internal server running at pid: 12372, started at: 2024-06-09 11:01:47.865196
2024-06-09 11:02:00,781 INFO    SenderThread:12372 [dir_watcher.py:finish():402] scan save: A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\config.yaml config.yaml
2024-06-09 11:02:00,783 INFO    SenderThread:12372 [dir_watcher.py:finish():402] scan save: A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\output.log output.log
2024-06-09 11:02:00,785 INFO    SenderThread:12372 [dir_watcher.py:finish():402] scan save: A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\requirements.txt requirements.txt
2024-06-09 11:02:00,788 INFO    SenderThread:12372 [dir_watcher.py:finish():402] scan save: A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\wandb-metadata.json wandb-metadata.json
2024-06-09 11:02:00,788 INFO    SenderThread:12372 [dir_watcher.py:finish():402] scan save: A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\wandb-summary.json wandb-summary.json
2024-06-09 11:02:00,790 INFO    SenderThread:12372 [sender.py:transition_state():614] send defer: 10
2024-06-09 11:02:00,790 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: poll_exit
2024-06-09 11:02:00,790 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: defer
2024-06-09 11:02:00,792 INFO    HandlerThread:12372 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-09 11:02:00,792 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: defer
2024-06-09 11:02:00,793 INFO    SenderThread:12372 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-09 11:02:00,793 INFO    SenderThread:12372 [file_pusher.py:finish():169] shutting down file pusher
2024-06-09 11:02:00,978 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-09 11:02:00,978 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: poll_exit
2024-06-09 11:02:01,923 INFO    wandb-upload_0:12372 [upload_job.py:push():130] Uploaded file A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\config.yaml
2024-06-09 11:02:01,939 INFO    wandb-upload_1:12372 [upload_job.py:push():130] Uploaded file A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\conda-environment.yaml
2024-06-09 11:02:01,979 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-09 11:02:01,979 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: poll_exit
2024-06-09 11:02:02,979 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-09 11:02:02,979 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: poll_exit
2024-06-09 11:02:03,790 INFO    wandb-upload_4:12372 [upload_job.py:push():130] Uploaded file A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\wandb-summary.json
2024-06-09 11:02:03,820 INFO    wandb-upload_3:12372 [upload_job.py:push():130] Uploaded file A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\requirements.txt
2024-06-09 11:02:03,838 INFO    wandb-upload_2:12372 [upload_job.py:push():130] Uploaded file A:\ECE397\wandb\run-20240609_110147-ihvlin66\files\output.log
2024-06-09 11:02:03,979 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-09 11:02:03,979 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: poll_exit
2024-06-09 11:02:04,038 INFO    Thread-15 :12372 [sender.py:transition_state():614] send defer: 11
2024-06-09 11:02:04,038 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: defer
2024-06-09 11:02:04,038 INFO    HandlerThread:12372 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-09 11:02:04,038 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: defer
2024-06-09 11:02:04,038 INFO    SenderThread:12372 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-09 11:02:04,038 INFO    SenderThread:12372 [file_pusher.py:join():175] waiting for file pusher
2024-06-09 11:02:04,039 INFO    SenderThread:12372 [sender.py:transition_state():614] send defer: 12
2024-06-09 11:02:04,039 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: defer
2024-06-09 11:02:04,039 INFO    HandlerThread:12372 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-09 11:02:04,039 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: defer
2024-06-09 11:02:04,039 INFO    SenderThread:12372 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-09 11:02:04,039 INFO    SenderThread:12372 [file_stream.py:finish():601] file stream finish called
2024-06-09 11:02:04,282 INFO    SenderThread:12372 [file_stream.py:finish():605] file stream finish is done
2024-06-09 11:02:04,282 INFO    SenderThread:12372 [sender.py:transition_state():614] send defer: 13
2024-06-09 11:02:04,282 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: defer
2024-06-09 11:02:04,282 INFO    HandlerThread:12372 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-09 11:02:04,282 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: defer
2024-06-09 11:02:04,282 INFO    SenderThread:12372 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-09 11:02:04,282 INFO    SenderThread:12372 [sender.py:transition_state():614] send defer: 14
2024-06-09 11:02:04,283 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: defer
2024-06-09 11:02:04,283 INFO    HandlerThread:12372 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-09 11:02:04,283 DEBUG   SenderThread:12372 [sender.py:send():379] send: final
2024-06-09 11:02:04,283 DEBUG   SenderThread:12372 [sender.py:send():379] send: footer
2024-06-09 11:02:04,283 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: defer
2024-06-09 11:02:04,283 INFO    SenderThread:12372 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-09 11:02:04,283 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-09 11:02:04,284 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: poll_exit
2024-06-09 11:02:04,284 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: server_info
2024-06-09 11:02:04,284 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-09 11:02:04,284 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: get_summary
2024-06-09 11:02:04,284 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: server_info
2024-06-09 11:02:04,284 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-09 11:02:04,285 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-09 11:02:04,517 DEBUG   SenderThread:12372 [sender.py:send_request():406] send_request: poll_exit
2024-06-09 11:02:04,518 INFO    MainThread:12372 [wandb_run.py:_footer_history_summary_info():4008] rendering history
2024-06-09 11:02:04,518 INFO    MainThread:12372 [wandb_run.py:_footer_history_summary_info():4040] rendering summary
2024-06-09 11:02:04,518 INFO    MainThread:12372 [wandb_run.py:_footer_sync_info():3967] logging synced files
2024-06-09 11:02:04,518 DEBUG   HandlerThread:12372 [handler.py:handle_request():158] handle_request: shutdown
2024-06-09 11:02:04,518 INFO    HandlerThread:12372 [handler.py:finish():882] shutting down handler
2024-06-09 11:02:05,284 INFO    WriterThread:12372 [datastore.py:close():296] close: A:\ECE397\wandb\run-20240609_110147-ihvlin66\run-ihvlin66.wandb
2024-06-09 11:02:05,518 INFO    SenderThread:12372 [sender.py:finish():1608] shutting down sender
2024-06-09 11:02:05,518 INFO    SenderThread:12372 [file_pusher.py:finish():169] shutting down file pusher
2024-06-09 11:02:05,518 INFO    SenderThread:12372 [file_pusher.py:join():175] waiting for file pusher
